year,month,day,dep_delay,arr_delay,carrier,origin,dest,air_time,distance,hour
2014,1,1,0,3,MQ,LGA,CMH,95,479,12
2014,1,1,26,18,MQ,LGA,CMH,87,479,15
2014,1,1,32,13,MQ,LGA,RDU,73,431,12
2014,1,1,29,40,MQ,LGA,ATL,123,762,21
2014,1,1,-6,-2,MQ,LGA,DTW,103,502,8
2014,1,1,109,94,MQ,LGA,RDU,84,431,16
2014,1,1,0,-14,VX,JFK,SFO,364,2586,7
2014,1,1,2,-3,VX,EWR,LAX,353,2454,9
2014,1,1,11,19,VX,EWR,LAX,356,2454,13
2014,1,1,1,1,VX,EWR,LAX,350,2454,17
2014,1,1,-4,-9,VX,EWR,SFO,369,2565,10
2014,1,1,4,-3,VX,EWR,SFO,370,2565,17
2014,1,1,-5,12,VX,JFK,SFO,385,2586,10
2014,1,1,12,31,VX,JFK,LAS,344,2248,9
2014,1,1,1,-2,VX,JFK,SFO,374,2586,16
2014,1,1,4,4,VX,JFK,SFO,371,2586,18
2014,1,1,113,88,VX,JFK,LAX,341,2475,8
2014,1,1,-4,-20,VX,JFK,LAX,346,2475,9
2014,1,1,-1,-3,VX,JFK,LAX,355,2475,12
2014,1,1,5,7,VX,JFK,LAX,353,2475,17
2014,1,1,15,13,VX,JFK,LAX,349,2475,20
2014,1,1,-4,-16,WN,EWR,AUS,247,1504,9
2014,1,1,-2,-6,WN,EWR,BNA,130,748,7
2014,1,1,0,1,WN,EWR,BNA,119,748,13
2014,1,1,2,19,WN,EWR,DEN,259,1605,12
2014,1,1,0,19,WN,EWR,DEN,253,1605,15
2014,1,1,0,8,WN,EWR,HOU,239,1411,12
2014,1,1,81,86,WN,EWR,HOU,222,1411,17
2014,1,1,-3,-4,WN,EWR,MDW,128,711,7
2014,1,1,0,22,WN,EWR,MDW,144,711,12
2014,1,1,88,190,WN,EWR,MDW,130,711,21
2014,1,1,45,63,WN,EWR,MDW,141,711,16
2014,1,1,104,170,WN,EWR,MDW,138,711,19
2014,1,1,125,132,WN,EWR,MSY,204,1167,20
2014,1,1,53,59,WN,EWR,PHX,319,2133,14
2014,1,1,27,38,WN,EWR,STL,152,872,17
2014,1,1,1,15,WN,LGA,ATL,136,762,6
2014,1,1,21,10,WN,LGA,BNA,134,764,17
2014,1,1,6,1,WN,LGA,BNA,133,764,11
2014,1,1,17,60,WN,LGA,DEN,245,1620,17
2014,1,1,3,12,WN,LGA,DEN,260,1620,11
2014,1,1,0,-9,WN,LGA,HOU,219,1428,7
2014,1,1,-1,-11,WN,LGA,HOU,233,1428,15
2014,1,1,201,218,WN,LGA,MDW,133,725,23
2014,1,1,-2,-12,WN,LGA,MDW,132,725,9
2014,1,1,57,55,WN,LGA,MDW,135,725,12
2014,1,1,87,113,WN,LGA,MDW,130,725,18
2014,1,1,83,86,WN,LGA,MKE,137,738,14
2014,1,1,141,144,WN,LGA,MKE,135,738,21
2014,1,1,-1,8,WN,LGA,MKE,137,738,9
2014,1,1,80,80,WN,LGA,STL,156,888,19
2014,1,1,0,-16,WN,LGA,STL,140,888,12
2014,1,1,-3,-9,MQ,LGA,ATL,130,762,8
2014,1,1,33,16,MQ,JFK,DCA,44,213,15
2014,1,1,-6,-25,MQ,LGA,BNA,117,764,8
2014,1,1,25,32,MQ,LGA,BNA,138,764,18
2014,1,1,9,13,MQ,LGA,CLE,87,419,15
2014,1,1,71,68,MQ,LGA,RDU,76,431,19
2014,1,1,-1,-8,MQ,JFK,CMH,78,483,19
2014,1,1,-2,6,MQ,LGA,XNA,194,1147,7
2014,1,1,130,147,MQ,LGA,DTW,103,502,19
2014,1,1,-8,-17,MQ,LGA,RDU,72,431,7
2014,1,1,52,52,MQ,LGA,DTW,105,502,20
2014,1,1,61,98,MQ,EWR,ORD,140,719,11
2014,1,1,-7,-3,MQ,LGA,MSP,168,1020,11
2014,1,1,12,3,MQ,JFK,DCA,45,213,21
2014,1,1,33,40,MQ,LGA,DTW,98,502,11
2014,1,1,-10,12,MQ,LGA,BNA,145,764,12
2014,1,1,-6,-23,MQ,LGA,RDU,70,431,10
2014,1,1,76,65,MQ,LGA,CMH,83,479,20
2014,1,1,240,255,MQ,LGA,MSP,169,1020,18
2014,1,1,146,134,MQ,LGA,RDU,73,431,21
2014,1,1,-6,-3,MQ,LGA,BNA,123,764,20
2014,1,1,-1,2,MQ,LGA,ATL,131,762,14
2014,1,1,12,10,MQ,LGA,ATL,128,762,12
2014,1,1,136,143,MQ,LGA,CLE,81,419,21
2014,1,1,-5,5,MQ,LGA,DTW,101,502,13
2014,1,1,127,131,MQ,LGA,MSP,157,1020,20
2014,1,1,26,21,EV,LGA,RIC,57,292,17
2014,1,1,-19,-21,EV,JFK,IAD,49,228,13
2014,1,1,-11,-28,EV,LGA,IAD,49,229,14
2014,1,1,-10,-20,EV,JFK,IAD,48,228,19
2014,1,1,-6,-23,EV,LGA,IAD,47,229,10
2014,1,1,9,1,EV,LGA,IAD,54,229,6
2014,1,1,-4,-2,MQ,LGA,CLT,97,544,14
2014,1,1,-3,-20,MQ,JFK,IND,120,665,14
2014,1,1,9,-2,UA,EWR,HNL,630,4963,9
2014,1,1,25,17,UA,EWR,TPA,149,997,12
2014,1,1,49,57,UA,EWR,TPA,157,997,18
2014,1,1,0,9,UA,EWR,TPA,171,997,20
2014,1,1,8,-1,UA,EWR,SAT,235,1569,17
2014,1,1,43,42,UA,EWR,MIA,155,1085,15
2014,1,1,10,4,UA,EWR,PBI,155,1023,11
2014,1,1,0,11,UA,EWR,TPA,162,997,15
2014,1,1,5,-3,UA,EWR,RSW,165,1068,13
2014,1,1,0,8,UA,LGA,ORD,131,733,8
2014,1,1,2,-7,UA,EWR,SNA,348,2434,8
2014,1,1,15,-1,UA,EWR,FLL,158,1065,19
2014,1,1,120,99,UA,LGA,CLE,78,419,17
2014,1,1,10,-19,UA,EWR,LAX,324,2454,18
2014,1,1,58,80,UA,EWR,ORD,142,719,10
2014,1,1,-1,1,UA,JFK,SFO,368,2586,5
2014,1,1,-2,-1,UA,LGA,IAH,220,1416,14
2014,1,1,60,49,UA,EWR,MIA,162,1085,21
2014,1,1,2,1,UA,EWR,PDX,363,2434,7
2014,1,1,26,41,UA,LGA,ORD,143,733,7
2014,1,1,47,46,UA,EWR,LAX,337,2454,17
2014,1,1,9,9,UA,EWR,MCO,147,937,15
2014,1,1,84,58,UA,JFK,SFO,348,2586,18
2014,1,1,128,117,UA,EWR,PBI,149,1023,20
2014,1,1,21,-7,UA,EWR,SNA,335,2434,19
2014,1,1,260,244,UA,EWR,SEA,339,2402,23
2014,1,1,-4,-9,UA,EWR,BOS,43,200,7
2014,1,1,12,-3,UA,EWR,RSW,161,1068,10
2014,1,1,10,-14,UA,EWR,LAX,329,2454,20
2014,1,1,109,90,UA,JFK,SFO,361,2586,20
2014,1,1,39,21,UA,EWR,SFO,355,2565,13
2014,1,1,1,-7,UA,JFK,SFO,382,2586,8
2014,1,1,-6,-10,UA,JFK,LAX,345,2475,6
2014,1,1,-1,-8,UA,LGA,IAH,217,1416,7
2014,1,1,3,-26,UA,EWR,SFO,354,2565,16
2014,1,1,55,25,UA,EWR,SAN,328,2425,19
2014,1,1,9,1,UA,LGA,IAH,224,1416,8
2014,1,1,27,21,UA,EWR,DFW,207,1372,17
2014,1,1,3,-12,UA,EWR,PHX,299,2133,7
2014,1,1,-5,-10,UA,JFK,LAX,335,2475,8
2014,1,1,5,-22,UA,EWR,MIA,154,1085,8
2014,1,1,-1,-5,UA,EWR,FLL,160,1065,14
2014,1,1,32,40,UA,EWR,IAH,213,1400,14
2014,1,1,6,-1,UA,EWR,FLL,159,1065,17
2014,1,1,1,-15,UA,LGA,IAH,216,1416,10
2014,1,1,41,59,UA,EWR,IAH,223,1400,20
2014,1,1,12,-3,UA,EWR,MCO,141,937,16
2014,1,1,5,1,UA,EWR,FLL,157,1065,9
2014,1,1,10,3,UA,EWR,DEN,224,1605,17
2014,1,1,-6,-12,UA,EWR,IAH,223,1400,11
2014,1,1,0,-15,UA,EWR,SFO,365,2565,8
2014,1,1,46,43,UA,LGA,DEN,235,1620,18
2014,1,1,40,32,UA,EWR,PHX,294,2133,15
2014,1,1,8,-3,UA,JFK,LAX,347,2475,18
2014,1,1,120,110,UA,EWR,PBI,146,1023,15
2014,1,1,78,71,UA,EWR,BOS,38,200,13
2014,1,1,-5,15,UA,LGA,DEN,254,1620,7
2014,1,1,11,-3,UA,EWR,TPA,147,997,6
2014,1,1,-2,0,UA,EWR,PHX,311,2133,18
2014,1,1,13,-7,UA,EWR,FLL,157,1065,12
2014,1,1,43,3,UA,EWR,LAS,299,2227,19
2014,1,1,-3,16,UA,EWR,PBI,157,1023,6
2014,1,1,-1,-4,UA,EWR,TPA,154,997,6
2014,1,1,31,24,UA,EWR,PBI,156,1023,9
2014,1,1,5,6,UA,EWR,TPA,156,997,7
2014,1,1,0,-18,UA,EWR,SAN,339,2425,7
2014,1,1,0,12,UA,JFK,SFO,365,2586,10
2014,1,1,-3,-8,UA,EWR,MCO,143,937,7
2014,1,1,20,43,UA,LGA,ORD,128,733,17
2014,1,1,22,50,UA,LGA,ORD,134,733,18
2014,1,1,6,7,UA,EWR,IAH,215,1400,7
2014,1,1,-4,1,US,EWR,PHX,310,2133,10
2014,1,1,70,55,US,EWR,PHX,285,2133,17
2014,1,1,-6,-39,US,JFK,PHX,294,2153,16
2014,1,1,-4,-10,US,JFK,PHX,302,2153,10
2014,1,1,-2,17,US,EWR,PHX,319,2133,13
2014,1,1,-1,-6,US,EWR,CLT,88,529,17
2014,1,1,-6,-13,US,EWR,PHX,318,2133,6
2014,1,1,2,-6,US,LGA,CLT,89,544,11
2014,1,1,-4,-16,US,EWR,CLT,86,529,14
2014,1,1,58,44,US,JFK,PHX,309,2153,7
2014,1,1,-7,-4,US,EWR,CLT,88,529,13
2014,1,1,1,6,US,JFK,CLT,97,541,10
2014,1,1,-1,-20,US,LGA,CLT,89,544,17
2014,1,1,-9,-14,US,LGA,CLT,92,544,9
2014,1,1,-1,-11,US,LGA,CLT,88,544,7
2014,1,1,-2,-12,US,EWR,CLT,90,529,10
2014,1,1,0,-6,US,EWR,CLT,88,529,18
2014,1,1,-5,-21,US,LGA,CLT,90,544,15
2014,1,1,-5,-16,US,JFK,CLT,93,541,13
2014,1,1,-6,-9,US,JFK,CLT,94,541,11
2014,1,1,-3,-5,US,JFK,CLT,98,541,8
2014,1,1,-2,-12,US,LGA,CLT,92,544,12
2014,1,1,-7,-28,US,LGA,PHL,36,96,9
2014,1,1,45,21,US,EWR,CLT,87,529,7
2014,1,1,-5,-24,US,EWR,CLT,88,529,6
2014,1,1,11,8,US,LGA,CLT,96,544,15
2014,1,1,-13,-24,US,LGA,PHL,42,96,15
2014,1,1,-5,-12,US,LGA,CLT,92,544,18
2014,1,1,-8,-30,US,LGA,DCA,47,214,8
2014,1,1,-8,-14,US,LGA,DCA,48,214,12
2014,1,1,-10,-23,US,LGA,DCA,48,214,16
2014,1,1,22,8,UA,EWR,DEN,237,1605,9
2014,1,1,-1,-8,UA,EWR,CLE,84,404,8
2014,1,1,115,106,UA,LGA,DEN,233,1620,16
2014,1,1,-3,-7,UA,JFK,SFO,369,2586,15
2014,1,1,73,45,UA,JFK,LAX,324,2475,12
2014,1,1,0,3,UA,JFK,LAX,359,2475,14
2014,1,1,48,26,UA,EWR,LAX,335,2454,9
2014,1,1,-3,-15,UA,EWR,IAH,212,1400,5
2014,1,1,0,60,UA,EWR,ORD,140,719,15
2014,1,1,27,6,UA,EWR,SFO,363,2565,19
2014,1,1,30,15,UA,EWR,CLE,73,404,19
2014,1,1,5,-12,UA,EWR,BOS,36,200,21
2014,1,1,21,2,UA,EWR,BQN,192,1585,21
2014,1,1,5,8,UA,EWR,SEA,347,2402,18
2014,1,1,1,-12,UA,EWR,RSW,162,1068,16
2014,1,1,12,29,UA,EWR,DEN,267,1605,15
2014,1,1,17,19,UA,EWR,MCO,157,937,17
2014,1,1,-3,-3,UA,EWR,LAS,329,2227,14
2014,1,1,5,2,UA,EWR,SFO,371,2565,10
2014,1,1,160,144,UA,EWR,EGE,263,1725,12
2014,1,1,118,114,UA,LGA,IAH,230,1416,18
2014,1,1,3,15,UA,EWR,DEN,256,1605,11
2014,1,1,-2,-4,UA,EWR,PBI,157,1023,19
2014,1,1,13,-9,UA,EWR,BOS,34,200,15
2014,1,1,5,0,UA,EWR,PBI,157,1023,13
2014,1,1,98,91,UA,EWR,SEA,348,2402,18
2014,1,1,6,7,UA,EWR,PDX,357,2434,19
2014,1,1,-1,-12,UA,EWR,RSW,167,1068,6
2014,1,1,-1,-25,UA,EWR,BOS,38,200,9
2014,1,1,11,68,UA,EWR,ORD,147,719,18
2014,1,1,14,15,UA,EWR,IAH,210,1400,16
2014,1,1,34,19,UA,EWR,SFO,365,2565,14
2014,1,1,10,12,UA,EWR,MCO,154,937,11
2014,1,1,42,39,UA,EWR,SFO,368,2565,15
2014,1,1,4,15,UA,LGA,DEN,261,1620,11
2014,1,1,3,-15,UA,EWR,LAX,347,2454,13
2014,1,1,9,21,UA,EWR,IAH,227,1400,15
2014,1,1,25,5,UA,EWR,SJU,196,1608,20
2014,1,1,6,-7,UA,EWR,SEA,355,2402,8
2014,1,1,6,3,UA,EWR,MCO,155,937,14
2014,1,1,30,28,UA,EWR,SNA,364,2434,12
2014,1,1,6,-2,UA,EWR,MIA,164,1085,7
2014,1,1,37,42,UA,EWR,MCO,156,937,20
2014,1,1,-2,-11,UA,LGA,IAH,223,1416,12
2014,1,1,0,1,UA,EWR,CLE,73,404,20
2014,1,1,1,10,UA,EWR,LAX,355,2454,9
2014,1,1,31,0,UA,EWR,BOS,33,200,20
2014,1,1,76,59,UA,EWR,AUS,220,1504,16
2014,1,1,2,-21,UA,EWR,SFO,353,2565,6
2014,1,1,-2,53,UA,EWR,ORD,135,719,12
2014,1,1,0,9,UA,EWR,LAX,356,2454,14
2014,1,1,-2,-35,UA,EWR,STT,202,1634,9
2014,1,1,14,31,UA,EWR,LAX,353,2454,19
2014,1,1,9,33,UA,EWR,ORD,139,719,16
2014,1,1,16,49,UA,EWR,ORD,140,719,17
2014,1,1,6,1,UA,EWR,SFO,364,2565,15
2014,1,1,62,35,UA,EWR,LAX,331,2454,16
2014,1,1,6,32,UA,EWR,ORD,137,719,11
2014,1,1,56,39,UA,EWR,SJU,194,1608,12
2014,1,1,6,2,UA,EWR,CLE,76,404,15
2014,1,1,-1,1,UA,EWR,MCO,155,937,12
2014,1,1,18,12,UA,EWR,DEN,245,1605,9
2014,1,1,9,-11,UA,EWR,SFO,358,2565,20
2014,1,1,1,-26,UA,EWR,SFO,357,2565,21
2014,1,1,1,-18,UA,EWR,LAX,345,2454,7
2014,1,1,-5,-4,UA,EWR,SFO,373,2565,11
2014,1,1,7,-1,UA,EWR,FLL,163,1065,21
2014,1,1,49,56,UA,EWR,MCO,160,937,22
2014,1,1,4,-9,UA,EWR,IAH,197,1400,13
2014,1,1,-4,-9,UA,EWR,FLL,167,1065,6
2014,1,1,22,3,UA,EWR,BOS,31,200,19
2014,1,1,32,30,UA,EWR,IAH,221,1400,10
2014,1,1,76,70,UA,EWR,IAH,215,1400,19
2014,1,1,46,61,UA,EWR,DEN,247,1605,7
2014,1,1,1,-11,UA,EWR,SAN,351,2425,12
2014,1,1,1,-17,UA,EWR,LAX,349,2454,11
2014,1,1,-8,12,US,EWR,CLT,107,529,8
2014,1,1,-1,-12,US,JFK,CLT,89,541,18
2014,1,1,-4,-18,US,JFK,PHX,306,2153,13
2014,1,2,-3,1,AA,JFK,LAX,340,2475,8
2014,1,2,-3,9,AA,JFK,LAX,345,2475,11
2014,1,2,109,150,AA,JFK,LAX,316,2475,20
2014,1,2,83,103,AA,LGA,PBI,169,1035,8
2014,1,2,8,34,AA,JFK,LAX,344,2475,7
2014,1,2,-8,-1,AA,JFK,LAX,338,2475,13
2014,1,2,14,5,AA,EWR,LAX,329,2454,18
2014,1,2,150,164,AA,JFK,LAX,335,2475,0
2014,1,2,33,38,AA,JFK,LAX,335,2475,16
2014,1,2,107,125,AA,JFK,MIA,172,1089,16
2014,1,2,-1,13,AA,EWR,MIA,168,1085,16
2014,1,2,114,146,AA,JFK,SFO,351,2586,19
2014,1,2,115,150,AA,JFK,BOS,34,187,14
2014,1,2,-3,-7,AA,JFK,SFO,359,2586,10
2014,1,2,4,11,AA,JFK,LAX,346,2475,16
2014,1,2,76,88,AA,JFK,BOS,34,187,18
2014,1,2,82,113,AA,JFK,ORD,120,740,18
2014,1,2,10,55,AA,JFK,IAH,246,1417,16
2014,1,2,125,161,AA,JFK,AUS,224,1521,19
2014,1,2,-4,-4,AA,EWR,DFW,224,1372,12
2014,1,2,15,34,AA,LGA,ORD,140,733,6
2014,1,2,23,40,AA,LGA,ORD,139,733,6
2014,1,2,-1,13,AA,LGA,ORD,140,733,6
2014,1,2,58,77,AA,LGA,ORD,142,733,8
2014,1,2,35,51,AA,LGA,ORD,145,733,9
2014,1,2,14,99,AA,LGA,ORD,154,733,9
2014,1,2,98,99,AA,EWR,DFW,216,1372,16
2014,1,2,5,72,AA,LGA,ORD,142,733,10
2014,1,2,46,80,AA,LGA,ORD,147,733,12
2014,1,2,45,148,AA,LGA,ORD,130,733,14
2014,1,2,141,192,AA,LGA,ORD,120,733,17
2014,1,2,189,172,AA,LGA,ORD,116,733,19
2014,1,2,88,95,AA,LGA,ORD,115,733,19
2014,1,2,8,50,AA,JFK,STT,206,1623,7
2014,1,2,159,213,AA,JFK,SJU,220,1598,21
2014,1,2,3,31,AA,LGA,MIA,176,1096,11
2014,1,2,14,43,AA,LGA,MIA,171,1096,14
2014,1,2,0,17,AA,JFK,MIA,186,1089,9
2014,1,2,30,61,AA,LGA,DFW,223,1389,17
2014,1,2,-1,11,AA,LGA,MIA,159,1096,5
2014,1,2,95,104,AA,LGA,DFW,216,1389,19
2014,1,2,0,2,AA,EWR,MIA,163,1085,6
2014,1,2,-4,-5,AA,EWR,DFW,223,1372,9
2014,1,2,31,52,AA,LGA,DFW,244,1389,6
2014,1,2,30,31,AA,LGA,DFW,230,1389,7
2014,1,2,23,31,AA,LGA,DFW,230,1389,8
2014,1,2,8,41,AA,LGA,DFW,236,1389,9
2014,1,2,27,48,AA,LGA,DFW,225,1389,10
2014,1,2,46,60,AA,LGA,DFW,217,1389,19
2014,1,2,0,16,AA,LGA,DFW,229,1389,11
2014,1,2,-4,-10,AA,LGA,DFW,218,1389,12
2014,1,2,11,41,AA,LGA,DFW,221,1389,13
2014,1,2,87,91,AA,LGA,DFW,230,1389,15
2014,1,2,19,41,AA,LGA,DFW,237,1389,15
2014,1,2,18,35,AA,LGA,DFW,222,1389,16
2014,1,2,3,29,AA,LGA,MIA,175,1096,9
2014,1,2,40,26,AA,LGA,PBI,160,1035,15
2014,1,2,39,42,AA,JFK,SJU,201,1598,8
2014,1,2,0,33,AA,EWR,DFW,227,1372,7
2014,1,2,67,85,AA,LGA,MIA,171,1096,16
2014,1,2,1,18,AA,LGA,MIA,170,1096,13
2014,1,2,-1,15,AA,JFK,LAS,315,2248,6
2014,1,2,-7,-7,AA,EWR,MIA,157,1085,11
2014,1,2,44,77,AA,LGA,MIA,172,1096,11
2014,1,2,99,143,AA,LGA,MIA,186,1096,19
2014,1,2,-6,8,AA,EWR,DFW,201,1372,19
2014,1,2,4,35,AA,JFK,MIA,172,1089,12
2014,1,2,4,25,AA,JFK,MIA,167,1089,5
2014,1,2,70,86,AA,LGA,MIA,167,1096,9
2014,1,2,20,24,AA,LGA,MIA,173,1096,7
2014,1,2,24,42,AA,JFK,MCO,155,944,15
2014,1,2,61,74,AA,JFK,MIA,169,1089,18
2014,1,2,169,172,AA,LGA,MIA,180,1096,17
2014,1,2,-1,-21,AA,LGA,MIA,162,1096,16
2014,1,2,35,82,AA,LGA,MIA,180,1096,20
2014,1,2,52,68,AA,JFK,EGE,259,1746,18
2014,1,2,-2,2,AA,EWR,DFW,212,1372,17
2014,1,2,-4,27,AA,JFK,MCO,163,944,6
2014,1,2,-7,-15,AS,EWR,SEA,336,2402,18
2014,1,2,7,-9,AS,EWR,SEA,337,2402,7
2014,1,2,96,95,B6,EWR,SJU,206,1608,9
2014,1,2,88,89,B6,JFK,SAN,340,2446,10
2014,1,2,197,294,B6,JFK,RSW,196,1074,0
2014,1,2,118,160,B6,JFK,BOS,42,187,15
2014,1,2,27,43,B6,JFK,BOS,35,187,7
2014,1,2,18,58,B6,JFK,HOU,248,1428,8
2014,1,2,577,626,B6,JFK,RDU,86,427,3
2014,1,2,17,21,B6,JFK,PWM,41,273,9
2014,1,2,61,131,B6,JFK,JAX,152,828,22
2014,1,2,22,41,B6,JFK,CHS,115,636,8
2014,1,2,-1,0,B6,EWR,BOS,35,200,8
2014,1,2,-2,36,B6,JFK,RSW,188,1074,9
2014,1,2,118,178,B6,JFK,BUF,64,301,12
2014,1,2,270,324,B6,JFK,CHS,125,636,18
2014,1,2,525,550,B6,JFK,IAD,52,228,2
2014,1,2,4,41,B6,JFK,JAX,143,828,7
2014,1,2,42,68,B6,JFK,BUF,79,301,14
2014,1,2,-3,65,B6,JFK,CLT,106,541,8
2014,1,2,106,168,B6,JFK,PWM,46,273,15
2014,1,2,190,276,B6,JFK,CLT,106,541,20
2014,1,2,65,68,B6,JFK,BTV,48,266,10
2014,1,2,110,130,B6,JFK,BTV,46,266,14
2014,1,2,219,276,B6,JFK,BTV,43,266,20
2014,1,2,34,102,B6,JFK,MSY,209,1182,7
2014,1,2,83,138,B6,JFK,JAX,149,828,15
2014,1,2,61,103,B6,JFK,ROC,54,264,15
2014,1,2,156,209,B6,JFK,BUF,56,301,21
2014,1,2,198,271,B6,JFK,MSY,216,1182,17
2014,1,2,48,99,B6,EWR,BOS,84,200,12
2014,1,2,80,101,B6,JFK,RDU,86,427,8
2014,1,2,101,129,B6,JFK,SYR,48,209,13
2014,1,2,60,67,B6,JFK,IAD,53,228,8
2014,1,2,236,258,B6,JFK,BOS,38,187,16
2014,1,2,8,-2,B6,EWR,BOS,38,200,6
2014,1,2,59,70,B6,JFK,SYR,53,209,10
2014,1,2,163,201,B6,JFK,PBI,170,1028,15
2014,1,2,23,62,B6,EWR,MCO,162,937,12
2014,1,2,63,125,B6,JFK,SLC,279,1990,20
2014,1,2,134,161,B6,JFK,ABQ,252,1826,22
2014,1,2,-5,29,B6,EWR,MCO,154,937,13
2014,1,2,0,20,B6,JFK,BUR,348,2465,17
2014,1,2,54,86,B6,JFK,LAS,303,2248,19
2014,1,2,-3,8,B6,JFK,SJU,197,1598,6
2014,1,2,17,80,B6,JFK,SMF,340,2521,19
2014,1,2,6,19,B6,JFK,PHX,304,2153,17
2014,1,2,-4,66,B6,EWR,PBI,193,1023,11
2014,1,2,42,70,B6,EWR,PBI,162,1023,19
2014,1,2,93,156,B6,JFK,FLL,181,1069,16
2014,1,2,9,55,B6,LGA,FLL,166,1076,6
2014,1,2,57,59,B6,LGA,RSW,173,1080,14
2014,1,2,7,9,B6,EWR,RSW,171,1068,8
2014,1,2,37,81,B6,EWR,TPA,181,997,16
2014,1,2,0,18,B6,JFK,AUS,248,1521,8
2014,1,2,8,41,B6,JFK,MCO,157,944,18
2014,1,2,9,28,B6,JFK,PBI,164,1028,7
2014,1,2,40,54,B6,LGA,PBI,164,1035,14
2014,1,2,17,53,B6,JFK,RSW,181,1074,12
2014,1,2,41,56,B6,JFK,LAX,345,2475,12
2014,1,2,127,216,B6,JFK,FLL,170,1069,20
2014,1,2,0,21,B6,JFK,SJU,201,1598,9
2014,1,2,-4,58,B6,JFK,MCO,160,944,7
2014,1,2,-4,37,B6,JFK,TPA,172,1005,6
2014,1,2,-1,23,B6,JFK,BQN,198,1576,5
2014,1,2,41,98,B6,JFK,TPA,181,1005,15
2014,1,2,101,210,B6,JFK,PBI,165,1028,23
2014,1,2,12,76,B6,JFK,PBI,203,1028,9
2014,1,2,81,127,B6,JFK,MCO,153,944,17
2014,1,2,117,252,B6,JFK,SJU,244,1598,1
2014,1,2,156,202,B6,JFK,AUS,240,1521,23
2014,1,2,48,136,B6,JFK,TPA,172,1005,22
2014,1,2,19,26,B6,JFK,ROC,54,264,9
2014,1,2,127,170,B6,EWR,FLL,172,1065,15
2014,1,2,-5,47,B6,JFK,MCO,150,944,5
2014,1,2,72,92,B6,JFK,MCO,156,944,13
2014,1,2,15,45,B6,LGA,FLL,178,1076,9
2014,1,2,40,66,B6,EWR,FLL,167,1065,18
2014,1,2,3,38,B6,JFK,MCO,143,944,10
2014,1,2,4,15,B6,EWR,MCO,159,937,9
2014,1,2,2,36,B6,JFK,BUF,58,301,7
2014,1,2,6,67,B6,JFK,FLL,215,1069,9
2014,1,2,33,65,B6,JFK,FLL,179,1069,10
2014,1,2,204,222,B6,JFK,FLL,167,1069,19
2014,1,2,100,177,B6,JFK,SEA,360,2422,20
2014,1,2,26,64,B6,LGA,PBI,162,1035,7
2014,1,2,6,29,B6,EWR,MCO,155,937,16
2014,1,2,8,35,B6,JFK,RSW,183,1074,6
2014,1,2,26,26,B6,JFK,LGB,343,2465,14
2014,1,2,13,76,B6,JFK,LGB,356,2465,18
2014,1,2,41,70,B6,JFK,PBI,163,1028,6
2014,1,2,0,63,B6,LGA,MCO,155,950,6
2014,1,2,86,134,B6,JFK,SJU,208,1598,20
2014,1,2,62,194,B6,JFK,BQN,242,1576,1
2014,1,2,45,45,B6,JFK,SJC,349,2569,19
2014,1,2,21,62,B6,JFK,PBI,164,1028,16
2014,1,2,3,52,B6,JFK,FLL,171,1069,6
2014,1,2,78,118,B6,JFK,FLL,170,1069,14
2014,1,2,104,166,B6,JFK,FLL,172,1069,23
2014,1,2,-2,66,B6,JFK,TPA,181,1005,10
2014,1,2,2,4,B6,JFK,OAK,349,2576,17
2014,1,2,85,200,B6,JFK,PSE,248,1617,1
2014,1,2,24,100,B6,JFK,FLL,213,1069,8
2014,1,2,2,69,B6,LGA,MCO,168,950,9
2014,1,2,-2,37,B6,LGA,FLL,182,1076,10
2014,1,2,36,128,B6,JFK,TPA,181,1005,20
2014,1,2,147,153,B6,JFK,MCO,157,944,17
2014,1,2,21,37,B6,JFK,SRQ,181,1041,8
2014,1,2,28,52,B6,JFK,LAS,318,2248,10
2014,1,2,10,75,B6,JFK,MCO,164,944,8
2014,1,2,-1,14,B6,EWR,FLL,164,1065,5
2014,1,2,19,66,B6,JFK,TPA,170,1005,9
2014,1,2,35,94,B6,LGA,TPA,177,1010,8
2014,1,2,87,113,B6,LGA,FLL,165,1076,16
2014,1,2,41,107,B6,JFK,ORD,136,740,7
2014,1,2,-3,18,B6,EWR,FLL,178,1065,9
2014,1,2,-2,17,B6,JFK,LAX,335,2475,16
2014,1,2,257,299,B6,JFK,SJU,205,1598,17
2014,1,2,0,27,B6,JFK,SFO,356,2586,8
2014,1,2,133,217,B6,JFK,DEN,221,1626,23
2014,1,2,10,27,B6,JFK,LAX,346,2475,9
2014,1,2,78,130,B6,JFK,LAX,332,2475,23
2014,1,2,2,39,B6,JFK,LAX,345,2475,7
2014,1,2,-1,59,B6,JFK,FLL,168,1069,7
2014,1,2,212,243,B6,JFK,SJU,209,1598,18
2014,1,2,14,45,B6,JFK,SJU,202,1598,7
2014,1,2,79,135,B6,JFK,FLL,169,1069,18
2014,1,2,111,211,B6,JFK,SJU,246,1598,22
2014,1,2,195,245,AA,JFK,LAS,306,2248,20
2014,1,2,4,16,AA,JFK,SFO,359,2586,8
2014,1,2,8,48,AA,JFK,DFW,229,1391,15
2014,1,2,5,47,AA,JFK,BOS,31,187,8
2014,1,2,127,121,AA,JFK,SFO,348,2586,17
2014,1,2,85,93,AA,JFK,SJU,203,1598,17
